104.115723,30.624946
104.115472,30.629794
104.117125,30.632684
104.119604,30.633647
104.121437,30.634579
104.122191,30.635232
104.122514,30.63604
104.123916,30.635325
104.125533,30.634207
104.126431,30.633212
104.127545,30.631658
104.128695,30.630167
104.130707,30.627836
104.131713,30.62709
104.133114,30.626096
104.134444,30.624977
104.135845,30.6242
104.137283,30.623796
104.139079,30.623455
104.140804,30.622584
104.142169,30.621621
104.143355,30.620626
104.144469,30.619881
104.145655,30.618855
104.146912,30.618047
104.148601,30.617519
104.149967,30.617177
104.151009,30.61699
104.152698,30.6164
104.154279,30.615965
104.155931,30.615374
104.157333,30.614939
104.159058,30.6141
104.160459,30.613385
104.162256,30.612422
104.163118,30.611986
104.164483,30.61093
104.165597,30.610059
104.16707,30.609003
104.16822,30.607946
104.17034,30.606703
104.171813,30.605863
104.173574,30.604869
104.175155,30.604061
104.17706,30.602724
104.179,30.60145
104.180976,30.600051
104.182773,30.598714
104.184174,30.597875
104.186079,30.596258
104.184821,30.594424
104.183743,30.592652
104.182234,30.590414
104.181084,30.588735
104.179898,30.587119
104.17882,30.586124
104.177599,30.584942
104.176449,30.584134
104.174508,30.583139
104.172532,30.582424
104.170412,30.583357
104.168077,30.584818
104.165597,30.586124
104.163046,30.587834
104.161178,30.588891
104.158016,30.590818
104.155213,30.592528
104.152266,30.594331
104.150362,30.595481
104.147416,30.597284
104.144757,30.59887
104.142708,30.600237
104.140517,30.601574
104.138109,30.603066
104.135738,30.604434
104.133761,30.605708
104.130599,30.607697
104.127832,30.609376
104.125425,30.611489
104.123125,30.613603
104.122335,30.614535
104.12176,30.615561
104.121329,30.617239
104.12061,30.619259
104.119927,30.621434
104.118993,30.622243
104.117592,30.622802
104.116658,30.623734
104.115723,30.624946
