104.069546,30.718716
104.068899,30.715518
104.068324,30.712941
104.067857,30.710892
104.067462,30.708874
104.06739,30.707477
104.06757,30.70639
104.068181,30.705645
104.069043,30.704775
104.070301,30.704186
104.07181,30.703751
104.073319,30.703689
104.075116,30.703751
104.077631,30.704279
104.07932,30.704186
104.080649,30.70431
104.083057,30.704372
104.085536,30.704434
104.086362,30.704465
104.086398,30.70608
104.086183,30.706638
104.085105,30.707974
104.083272,30.710551
104.082086,30.712196
104.080937,30.71437
104.080685,30.716543
104.080469,30.717692
104.074505,30.718281
104.069546,30.718716
