104.092439,30.631223
104.093733,30.632249
104.094631,30.632342
104.095925,30.632435
104.096859,30.632435
104.098404,30.63256
104.099841,30.63287
104.100237,30.633461
104.100704,30.634238
104.101099,30.635139
104.101314,30.635294
104.101782,30.635108
104.102967,30.634331
104.105447,30.632808
104.107423,30.63141
104.10904,30.630384
104.109902,30.629825
104.111447,30.628831
104.11231,30.628116
104.113208,30.627619
104.114034,30.626842
104.114789,30.62591
104.115795,30.62476
104.115687,30.623921
104.115005,30.622584
104.113927,30.62159
104.112561,30.619943
104.111088,30.619508
104.109543,30.61957
104.107064,30.619041
104.105051,30.617954
104.103147,30.61612
104.101458,30.614535
104.100021,30.6141
104.098584,30.613603
104.095925,30.613105
104.094739,30.613105
104.094344,30.614535
104.093625,30.616338
104.09323,30.617674
104.093086,30.618762
104.092152,30.620036
104.091146,30.621403
104.091146,30.622305
104.091577,30.623113
104.092439,30.624231
104.092188,30.625537
104.091541,30.626811
104.091146,30.628427
104.091361,30.629918
104.092475,30.63113
104.092439,30.631223
