104.077204,30.672885
104.077204,30.671891
104.077204,30.67068
104.07724,30.669593
104.077276,30.668909
104.077312,30.667977
104.077348,30.667356
104.077384,30.66658
104.077455,30.66571
104.077563,30.664529
104.077563,30.66338
104.077599,30.662386
104.07742,30.661237
104.076916,30.660243
104.075803,30.65872
104.075551,30.658472
104.076665,30.657416
104.077132,30.657167
104.077779,30.656484
104.078533,30.655924
104.079504,30.655303
104.080258,30.654651
104.081121,30.654154
104.081588,30.653719
104.081624,30.652787
104.081624,30.652196
104.08263,30.652041
104.084175,30.651886
104.084714,30.651699
104.085864,30.651233
104.08651,30.650767
104.087624,30.650177
104.088702,30.649618
104.089349,30.649152
104.089996,30.648903
104.090211,30.650425
104.090391,30.651513
104.090679,30.652227
104.091038,30.65288
104.091469,30.653967
104.091864,30.654837
104.092331,30.65608
104.092978,30.657198
104.093373,30.658068
104.094164,30.659093
104.094523,30.660025
104.095134,30.660709
104.095565,30.661174
104.09711,30.663225
104.095422,30.664032
104.093517,30.664964
104.092044,30.665803
104.090786,30.666362
104.088918,30.667387
104.087696,30.66804
104.08651,30.66863
104.085325,30.669531
104.084426,30.669996
104.083097,30.670711
104.081552,30.67127
104.080869,30.671612
104.079971,30.672171
104.078929,30.672668
104.07803,30.673103
104.077204,30.672885
