104.000992,30.65462
104.002213,30.655023
104.003255,30.655272
104.004333,30.655614
104.005375,30.65608
104.006885,30.65639
104.00825,30.656919
104.009903,30.657198
104.011053,30.657229
104.011556,30.657633
104.013748,30.657788
104.014969,30.658099
104.017161,30.65813
104.018598,30.658223
104.021006,30.658161
104.021976,30.658037
104.023162,30.657975
104.024168,30.658068
104.025821,30.657975
104.027653,30.657944
104.02848,30.65785
104.028372,30.656577
104.028444,30.654216
104.028516,30.652693
104.028552,30.651699
104.028947,30.650985
104.02963,30.650394
104.030169,30.649804
104.030708,30.649121
104.02963,30.648157
104.028588,30.647163
104.027186,30.646107
104.025497,30.644771
104.02406,30.643746
104.022192,30.642969
104.019964,30.642068
104.01806,30.641291
104.015652,30.640266
104.013712,30.639302
104.012634,30.638805
104.010118,30.641695
104.009041,30.642782
104.008214,30.643777
104.007172,30.644802
104.005914,30.646231
104.004621,30.647567
104.00286,30.649245
104.001243,30.650985
104.000201,30.652103
103.999051,30.653253
103.998405,30.654247
104.000992,30.65462
